Codigo;Producto;Cantidad; UnitPrice; Neto; Iva; Total;Despacho;Referencia;;
C-D1003;KNIFE; 720 ; 799,08 ; 575.338,76   ; 120.821,14   ; 696.159,90   ;248924A;DIMP325;;
C-D1004;KNIFE; 720 ; 774,11 ; 557.359,43   ; 117.045,48   ; 674.404,91   ;248924A;DIMP325;;
C-D1026;KNIFE; 360 ; 1.523,25 ; 548.369,76   ; 115.157,65   ; 663.527,41   ;248924A;DIMP325;;
C-D1011;KNIFE; 720 ; 699,20 ; 503.421,42   ; 105.718,50   ; 609.139,91   ;248924A;DIMP325;;
C-D1013;KNIFE; 720 ; 699,20 ; 503.421,42   ; 105.718,50   ; 609.139,91   ;248924A;DIMP325;;
C-D1025;KNIFE; 360 ; 1.398,39 ; 503.421,42   ; 105.718,50   ; 609.139,91   ;248924A;DIMP325;;
C-D1007;KNIFE; 720 ; 649,25 ; 467.462,74   ; 98.167,18   ; 565.629,92   ;248924A;DIMP325;;
C-D1010;KNIFE; 720 ; 624,28 ; 449.483,41   ; 94.391,52   ; 543.874,92   ;248924A;DIMP325;;
C-D1006;KNIFE; 720 ; 599,31 ; 431.504,07   ; 90.615,86   ; 522.119,93   ;248924A;DIMP325;;
C-D1005;KNIFE; 720 ; 549,37 ; 395.545,40   ; 83.064,53   ; 478.609,93   ;248924A;DIMP325;;
C-D1009;KNIFE; 720 ; 549,37 ; 395.545,40   ; 83.064,53   ; 478.609,93   ;248924A;DIMP325;;
C-D1015;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1016;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1017;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1018;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1019;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1020;KNIFE; 1.200 ; 274,68 ; 329.621,17   ; 69.220,44   ; 398.841,61   ;248924A;DIMP325;;
C-D1014;KNIFE; 720 ; 449,48 ; 323.628,05   ; 67.961,89   ; 391.589,95   ;248924A;DIMP325;;
FA801;FAN; 2.016 ; 149,83 ; 302.052,85   ; 63.431,10   ; 365.483,95   ;248924A;DIMP325;;
FA801-1;FAN; 1.816 ; 149,83 ; 272.087,29   ; 57.138,33   ; 329.225,62   ;248924A;DIMP325;;
FA675;SOCCER NET; 25 ; 8.515,21 ; 212.880,34   ; 44.704,87   ; 257.585,21   ;248924A;DIMP325;;
FA762;SOCCER NET; 70 ; 2.322,33 ; 162.563,17   ; 34.138,26   ; 196.701,43   ;248924A;DIMP325;;
FA671;SOCCER NET; 4 ; 39.155,00 ; 156.620,00   ; 32.890,20   ; 189.510,20   ;248924A;DIMP325;;
FA674;SOCCER NET; 30 ; 4.245,12 ; 127.353,63   ; 26.744,26   ; 154.097,90   ;248924A;DIMP325;;
FA722;PLASTIC HOLDER; 600 ; 199,77 ; 119.862,24   ; 25.171,07   ; 145.033,31   ;248924A;DIMP325;;
FA723;PLASTIC HOLDER; 600 ; 199,77 ; 119.862,24   ; 25.171,07   ; 145.033,31   ;248924A;DIMP325;;
FA724;PLASTIC HOLDER; 600 ; 199,77 ; 119.862,24   ; 25.171,07   ; 145.033,31   ;248924A;DIMP325;;
FA803;GOGGLES; 144 ; 549,37 ; 79.109,08   ; 16.612,91   ; 95.721,99   ;248924A;DIMP325;;
FA627;LED SIGN; 18 ; 4.020,38 ; 72.366,83   ; 15.197,03   ; 87.563,86   ;248924A;DIMP325;;
FA756;GOGGLES; 288 ; 224,74 ; 64.725,61   ; 13.592,38   ; 78.317,99   ;248924A;DIMP325;;
FA747;GOGGLES; 144 ; 449,48 ; 64.725,61   ; 13.592,38   ; 78.317,99   ;248924A;DIMP325;;
FA721;PLASTIC HOLDER; 282 ; 199,77 ; 56.335,25   ; 11.830,40   ; 68.165,66   ;248924A;DIMP325;;
FA801;FAN; 52 ; 449,48 ; 23.373,14   ; 4.908,36   ; 28.281,50   ;248924A;DIMP325;;
FA801-1;FAN; 52 ; 449,48 ; 23.373,14   ; 4.908,36   ; 28.281,50   ;248924A;DIMP325;;
C-56301;PLASTIC MAT;30000; 424,94   ; 12.748.277,87   ; 2.677.138,35   ; 15.425.416,22   ;213268Z;DIMP313;;
C-56804;PLASTIC MOULD;10000; 324,96   ; 3.249.561,03   ; 682.407,82   ; 3.931.968,84   ;213268Z;DIMP313;;
C-56401;THERMOMETER;20400; 99,99   ; 2.039.724,46   ; 428.342,14   ; 2.468.066,60   ;213268Z;DIMP313;;
C-41324;PLASTIC GLOVES;13395; 124,98   ; 1.674.148,84   ; 351.571,26   ; 2.025.720,10   ;213268Z;DIMP313;;
C-41326;TAP AND DIE SET;480; 1.874,75   ; 899.878,44   ; 188.974,47   ; 1.088.852,91   ;213268Z;DIMP313;;
C-K1073;LED SPOT;1000; 324,96   ; 324.956,10   ; 68.240,78   ; 393.196,88   ;213268Z;DIMP313;;
C-K1070;LED SPOT;1000; 299,96   ; 299.959,48   ; 62.991,49   ; 362.950,97   ;213268Z;DIMP313;;
C-K1071;LED SPOT;1000; 299,96   ; 299.959,48   ; 62.991,49   ; 362.950,97   ;213268Z;DIMP313;;
C-K1072;LED SPOT;1000; 299,96   ; 299.959,48   ; 62.991,49   ; 362.950,97   ;213268Z;DIMP313;;
C-41316;TIN WIRE;2400; 99,99   ; 239.967,58   ; 50.393,19   ; 290.360,78   ;213268Z;DIMP313;;
C-K1084;OXIMETER;1000; 224,97   ; 224.969,61   ; 47.243,62   ; 272.213,23   ;213268Z;DIMP313;;
C-56201;BLUETOOTH RECEIVER;380; 124,98   ; 47.493,58   ; 9.973,65   ; 57.467,24   ;213268Z;DIMP313;;
C-YS25-310;PLASTIC MOULD;10000; 415,44   ; 4.154.430,38   ; 872.430,38   ; 5.026.860,76   ;211649R;DIMP312;;
C-YS25-312;FLAME GUN;11300; 332,35   ; 3.755.605,06   ; 788.677,06   ; 4.544.282,13   ;211649R;DIMP312;;
C-YS25-309;PLASTIC MOULD;7000; 415,44   ; 2.908.101,27   ; 610.701,27   ; 3.518.802,53   ;211649R;DIMP312;;
C-K1090;RAZOR BLADE;23850; 110,78   ; 2.642.217,72   ; 554.865,72   ; 3.197.083,44   ;211649R;DIMP312;;
C-YS25-321;PLASTIC MOULD;10000; 193,87   ; 1.938.734,18   ; 407.134,18   ; 2.345.868,36   ;211649R;DIMP312;;
C-YS25-322;PLASTIC MOULD;10000; 193,87   ; 1.938.734,18   ; 407.134,18   ; 2.345.868,36   ;211649R;DIMP312;;
C-K1091;PAPER MOULD;135; 747,80   ; 100.952,66   ; 21.200,06   ; 122.152,72   ;211649R;DIMP312;;
C-5008;REAR-VIEW RECORDER MIRROR;1500; 1.911,95   ; 2.867.925,50   ; 602.264,35   ; 3.470.189,85   ;189607C;DIMP311;;
C-5007;REAR-VIEW RECORDER MIRROR;1500; 1.871,27   ; 2.806.905,81   ; 589.450,22   ; 3.396.356,02   ;189607C;DIMP311;;
C-JW2512;POWER BANK;2500; 1.319,69   ; 3.299.233,34   ; 692.839,00   ; 3.992.072,34   ; 167586E; DIMP309;;
C-JW2506;POWER BANK;1665; 1.055,75   ; 1.757.831,52   ; 369.144,62   ; 2.126.976,14   ; 167586E; DIMP309;;
HH-10;PINCERS;720; 422,30   ; 304.057,34   ; 63.852,04   ; 367.909,39   ; 167586E; DIMP309;;
HH-11;PINCERS;720; 422,30   ; 304.057,34   ; 63.852,04   ; 367.909,39   ; 167586E; DIMP309;;
HH-12;PINCERS;720; 422,30   ; 304.057,34   ; 63.852,04   ; 367.909,39   ; 167586E; DIMP309;;
HH-13;PINCERS;720; 422,30   ; 304.057,34   ; 63.852,04   ; 367.909,39   ; 167586E; DIMP309;;
HH-14;PINCERS;720; 422,30   ; 304.057,34   ; 63.852,04   ; 367.909,39   ; 167586E; DIMP309;;
HH-3;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
HH-4;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
HH-5;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
HH-6;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
HH-7;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
HH-8;PINCERS;720; 369,51   ; 266.050,18   ; 55.870,54   ; 321.920,71   ; 167586E; DIMP309;;
C-YS25-279;PLASTIC DRESSING;600; 290,33   ; 174.199,52   ; 36.581,90   ; 210.781,42   ; 167586E; DIMP309;;
HH-2;RATCHET WRENCH;30; 2.903,33   ; 87.099,76   ; 18.290,95   ; 105.390,71   ; 167586E; DIMP309;;
C-YS25-273;PLASTIC PROTECTOR;200; 158,36   ; 31.672,64   ; 6.651,25   ; 38.323,89   ; 167586E; DIMP309;;
C-YS25-213;OXIMETER;2170; 289,21   ; 627.589,22   ; 131.793,74   ; 759.382,95   ; 168718C; DIMP307;;
C-YS25-237;PAW WASHER;300; 1.301,45   ; 390.435,69   ; 81.991,49   ; 472.427,18   ; 168718C; DIMP307;;
C-YS25-216;SPRAYER;320; 674,83   ; 215.944,68   ; 45.348,38   ; 261.293,06   ; 168718C; DIMP307;;
C-408;PLASTIC HOLDER;813; 96,40   ; 78.376,35   ; 16.459,03   ; 94.835,38   ; 168718C; DIMP307;;
C-ZZ5007;POWER BANK;3000; 882,34   ; 2.647.010,52   ; 555.872,21   ; 3.202.882,73   ; 162648V; DIMP305;;
C-3192;NAIL CLIPPER;4500; 75,63   ; 340.329,92   ; 71.469,28   ; 411.799,21   ; 162648V; DIMP305;;
A-YS25-177;ANTI-SNORING PATCH;4000; 74,88   ; 299.530,36 ; 62.901,37 ; 362.431,73 ; 139379D; DIMP302;;
C-15DX03;USB CABLE;1965; 99,84   ; 196.192,38 ; 41.200,40 ; 237.392,78 ; 139379D; DIMP302;;
A-YS25-178;ANTI-SNORING PATCH;1400; 124,80   ; 174.726,04 ; 36.692,47 ; 211.418,51 ; 139379D; DIMP302;;
A-YS25-167;PAW WASHER;180; 574,10   ; 103.337,97 ; 21.700,97 ; 125.038,95 ; 139379D; DIMP302;;
A-YS25-162;PLASTIC MOULD;292; 349,45   ; 102.040,01 ; 21.428,40 ; 123.468,41 ; 139379D; DIMP302;;
C-21506;METAL NOTEBOOK HOLDER;100; 3.163,40   ; 316.339,98 ; 66.431,39 ; 382.771,37 ; 139384W; DIMP298;;
H-91074;TUBE TOOL SET;100; 5.074,41   ; 507.441,48   ; 106.562,71   ; 614.004,19   ;120516J;DIMP288;;
H-91062;TUBE TOOL SET;12; 33.918,11   ; 407.017,28   ; 85.473,63   ; 492.490,91   ;120516J;DIMP288;;
H-91090;TUBE TOOL SET;20; 20.350,86   ; 407.017,28   ; 85.473,63   ; 492.490,91   ;120516J;DIMP288;;
H-91082;TUBE TOOL;500; 798,07   ; 399.036,55   ; 83.797,68   ; 482.834,22   ;120516J;DIMP288;;
C-Z2501-1;ALLOY STEEL TAP AND DIE;100; 3.724,34   ; 372.434,11   ; 78.211,16   ; 450.645,27   ;120516J;DIMP288;;
H-91046;BUSH KNIFE;240; 1.263,62   ; 303.267,78   ; 63.686,23   ; 366.954,01   ;120516J;DIMP288;;
H-91047;BUSH KNIFE;240; 1.263,62   ; 303.267,78   ; 63.686,23   ; 366.954,01   ;120516J;DIMP288;;
C-Z2501-2;ALLOY STEEL TAP AND DIE;120; 1.973,01   ; 236.761,69   ; 49.719,95   ; 286.481,64   ;120516J;DIMP288;;
H-91051;TOILET TOOL;240; 931,09   ; 223.460,47   ; 46.926,70   ; 270.387,16   ;120516J;DIMP288;;
H-91054;EXTENSION BAR;200; 1.108,43   ; 221.686,97   ; 46.554,26   ; 268.241,24   ;120516J;DIMP288;;
C-Z2501-3;ALLOY STEEL TAP AND DIE;120; 1.551,81   ; 186.217,06   ; 39.105,58   ; 225.322,64   ;120516J;DIMP288;;
H-91014;RATCHET WRENCH;40; 4.566,75   ; 182.670,06   ; 38.360,71   ; 221.030,78   ;120516J;DIMP288;;
H-91006;RATCHET WRENCH;100; 1.817,83   ; 181.783,32   ; 38.174,50   ; 219.957,81   ;120516J;DIMP288;;
H-91007;RATCHET WRENCH;200; 908,92   ; 181.783,32   ; 38.174,50   ; 219.957,81   ;120516J;DIMP288;;
H-91013;TUBE TOOL;40; 4.544,58   ; 181.783,32   ; 38.174,50   ; 219.957,81   ;120516J;DIMP288;;
A-9122;SCREWDRIVERS SHANKS;90; 2.017,35   ; 181.561,63   ; 38.127,94   ; 219.689,57   ;120516J;DIMP288;;
A-9123;SCREWDRIVERS SHANKS;120; 1.507,47   ; 180.896,57   ; 37.988,28   ; 218.884,85   ;120516J;DIMP288;;
A-9125;SCREWDRIVERS SHANKS;300; 598,55   ; 179.566,45   ; 37.708,95   ; 217.275,40   ;120516J;DIMP288;;
H-91008;RATCHET WRENCH;400; 443,37   ; 177.349,58   ; 37.243,41   ; 214.592,99   ;120516J;DIMP288;;
H-91012;RATCHET WRENCH;120; 1.440,97   ; 172.915,84   ; 36.312,33   ; 209.228,16   ;120516J;DIMP288;;
H-91072;PLIER TOOL;72; 2.261,21   ; 162.806,91   ; 34.189,45   ; 196.996,36   ;120516J;DIMP288;;
H-91071;PLIER TOOL;96; 1.618,31   ; 155.358,23   ; 32.625,23   ; 187.983,46   ;120516J;DIMP288;;
H-91067;PLIER TOOL;120; 1.174,94   ; 140.992,91   ; 29.608,51   ; 170.601,43   ;120516J;DIMP288;;
H-91070;PLIER TOOL;120; 1.174,94   ; 140.992,91   ; 29.608,51   ; 170.601,43   ;120516J;DIMP288;;
H-91068;PLIER TOOL;96; 1.463,13   ; 140.460,86   ; 29.496,78   ; 169.957,65   ;120516J;DIMP288;;
H-91094;PINCERS;240; 554,22   ; 133.012,18   ; 27.932,56   ; 160.944,74   ;120516J;DIMP288;;
H-91097;PINCERS;240; 554,22   ; 133.012,18   ; 27.932,56   ; 160.944,74   ;120516J;DIMP288;;
H-91098;PINCERS;240; 554,22   ; 133.012,18   ; 27.932,56   ; 160.944,74   ;120516J;DIMP288;;
H-91099;PINCERS;240; 554,22   ; 133.012,18   ; 27.932,56   ; 160.944,74   ;120516J;DIMP288;;
H-91100;PINCERS;240; 554,22   ; 133.012,18   ; 27.932,56   ; 160.944,74   ;120516J;DIMP288;;
H-91095;PINCERS;240; 487,71   ; 117.050,72   ; 24.580,65   ; 141.631,37   ;120516J;DIMP288;;
H-91096;PINCERS;240; 487,71   ; 117.050,72   ; 24.580,65   ; 141.631,37   ;120516J;DIMP288;;
H-91088;PINCERS;100; 1.152,77   ; 115.277,23   ; 24.208,22   ; 139.485,44   ;120516J;DIMP288;;
H-91089;PINCERS;80; 1.440,97   ; 115.277,23   ; 24.208,22   ; 139.485,44   ;120516J;DIMP288;;
H-91048;TOILET TOOL;625; 177,35   ; 110.843,49   ; 23.277,13   ; 134.120,62   ;120516J;DIMP288;;
H-91033;RATCHET WRENCH;200; 554,22   ; 110.843,49   ; 23.277,13   ; 134.120,62   ;120516J;DIMP288;;
H-91035;RATCHET WRENCH;200; 554,22   ; 110.843,49   ; 23.277,13   ; 134.120,62   ;120516J;DIMP288;;
H-91034;RATCHET WRENCH;160; 687,23   ; 109.956,74   ; 23.090,91   ; 133.047,65   ;120516J;DIMP288;;
H-91031;RATCHET WRENCH;300; 354,70   ; 106.409,75   ; 22.346,05   ; 128.755,79   ;120516J;DIMP288;;
H-91032;RATCHET WRENCH;300; 354,70   ; 106.409,75   ; 22.346,05   ; 128.755,79   ;120516J;DIMP288;;
H-91022;RATCHET WRENCH;30; 3.037,11   ; 91.113,35   ; 19.133,80   ; 110.247,15   ;120516J;DIMP288;;
H-91015;DOORBELL;1000; 88,67   ; 88.674,79   ; 18.621,71   ; 107.296,49   ;120516J;DIMP288;;
H-91066;DIGITAL VOLTIMETER;100; 842,41   ; 84.241,05   ; 17.690,62   ; 101.931,67   ;120516J;DIMP288;;
H-91017;PINCERS;60; 1.396,63   ; 83.797,68   ; 17.597,51   ; 101.395,19   ;120516J;DIMP288;;
H-91030;RATCHET WRENCH;48; 1.684,82   ; 80.871,41   ; 16.983,00   ; 97.854,40   ;120516J;DIMP288;;
H-91004;VOLTAGE-TESTER SCREWDRIVER;1200; 66,51   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91021;RATCHET WRENCH;80; 997,59   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91025;RATCHET WRENCH;300; 266,02   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91028;RATCHET WRENCH;150; 532,05   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91029;RATCHET WRENCH;120; 665,06   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91026;RATCHET WRENCH;200; 399,04   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91027;RATCHET WRENCH;200; 399,04   ; 79.807,31   ; 16.759,54   ; 96.566,84   ;120516J;DIMP288;;
H-91020;RATCHET WRENCH;100; 731,57   ; 73.156,70   ; 15.362,91   ; 88.519,61   ;120516J;DIMP288;;
H-91023;RATCHET WRENCH;30; 2.372,05   ; 71.161,52   ; 14.943,92   ; 86.105,44   ;120516J;DIMP288;;
H-91092;PRESSURE GAUGE;50; 1.352,29   ; 67.614,53   ; 14.199,05   ; 81.813,58   ;120516J;DIMP288;;
H-91018;RATCHET WRENCH;150; 443,37   ; 66.506,09   ; 13.966,28   ; 80.472,37   ;120516J;DIMP288;;
H-91019;RATCHET WRENCH;100; 642,89   ; 64.289,22   ; 13.500,74   ; 77.789,96   ;120516J;DIMP288;;
A-YS25-96;ALCOHOL TESTER;300; 199,52   ; 59.855,48   ; 12.569,65   ; 72.425,13   ;120516J;DIMP288;;
H-91036;SCREWDRIVERS SHANKS;400; 133,01   ; 53.204,87   ; 11.173,02   ; 64.377,90   ;120516J;DIMP288;;
A-81701;REMOTE CONTROL;190; 177,35   ; 33.696,42   ; 7.076,25   ; 40.772,67   ;120516J;DIMP288;;
A-9113;TIN WIRE;1200; 419,64   ; 503.569,94 ; 105.749,69 ; 609.319,63 ;100565L;DIMP287;;
A-YS25-22;PVC MASK;1000; 419,64   ; 419.641,62 ; 88.124,74 ; 507.766,35 ;100565L;DIMP287;;
A-9116;TORX TOOL SET;180; 657,44   ; 118.338,94 ; 24.851,18 ; 143.190,11 ;100565L;DIMP287;;
A-9118;TORX TOOL SET;216; 489,58   ; 105.749,69 ; 22.207,43 ; 127.957,12 ;100565L;DIMP287;;
A-9119;TORX TOOL SET;180; 587,50   ; 105.749,69 ; 22.207,43 ; 127.957,12 ;100565L;DIMP287;;
A-9117;TORX TOOL SET;180; 573,51   ; 103.231,84 ; 21.678,69 ; 124.910,52 ;100565L;DIMP287;;
A-9120;TORX TOOL SET;180; 447,62   ; 80.571,19 ; 16.919,95 ; 97.491,14 ;100565L;DIMP287;;
A-9121;TORX TOOL SET;216; 363,69   ; 78.556,91 ; 16.496,95 ; 95.053,86 ;100565L;DIMP287;;
C-15DX16;USB CABLE;3000; 91,45   ; 274.356,53 ; 57.614,87 ; 331.971,40 ;101542H;DIMP283;;
C-15DX29;USB CABLE;3000; 91,45   ; 274.356,53 ; 57.614,87 ; 331.971,40 ;101542H;DIMP283;;
C-15DX20;USB CABLE;1800; 137,18   ; 246.920,88 ; 51.853,38 ; 298.774,26 ;101542H;DIMP283;;
C-15DX27;USB CABLE;2500; 91,45   ; 228.630,44 ; 48.012,39 ; 276.642,83 ;101542H;DIMP283;;
C-15DX19;USB CABLE;1600; 137,18   ; 219.485,22 ; 46.091,90 ; 265.577,12 ;101542H;DIMP283;;
C-15DX04;USB CABLE;960; 213,39   ; 204.852,88 ; 43.019,10 ; 247.871,98 ;101542H;DIMP283;;
C-15DX05;USB CABLE;960; 198,15   ; 190.220,53 ; 39.946,31 ; 230.166,84 ;101542H;DIMP283;;
C-15DX17;USB CABLE;2000; 91,45   ; 182.904,35 ; 38.409,91 ; 221.314,27 ;101542H;DIMP283;;
C-15DX22;USB CABLE;1500; 91,45   ; 137.178,26 ; 28.807,44 ; 165.985,70 ;101542H;DIMP283;;
C-15DX23;USB CABLE;1500; 91,45   ; 137.178,26 ; 28.807,44 ; 165.985,70 ;101542H;DIMP283;;
C-15DX24;USB CABLE;1500; 91,45   ; 137.178,26 ; 28.807,44 ; 165.985,70 ;101542H;DIMP283;;
C-15DX25;USB CABLE;1500; 91,45   ; 137.178,26 ; 28.807,44 ; 165.985,70 ;101542H;DIMP283;;
C-15DX26;USB CABLE;1300; 91,45   ; 118.887,83 ; 24.966,44 ; 143.854,27 ;101542H;DIMP283;;
S-HH-4;RATCHET WRENCH;60; 1.127,91   ; 67.674,61 ; 14.211,67 ; 81.886,28 ;101542H;DIMP283;;
S-HH-6;RATCHET WRENCH;45; 1.353,49   ; 60.907,15 ; 12.790,50 ; 73.697,65 ;101542H;DIMP283;;
S-HH-10;RATCHET WRENCH;100; 585,29   ; 58.529,39 ; 12.291,17 ; 70.820,57 ;101542H;DIMP283;;
S-HH-5;RATCHET WRENCH;45; 1.170,59   ; 52.676,45 ; 11.062,06 ; 63.738,51 ;101542H;DIMP283;;
S-HH-11;RATCHET WRENCH;80; 658,46   ; 52.676,45 ; 11.062,06 ; 63.738,51 ;101542H;DIMP283;;
S-HH-8;RATCHET WRENCH;150; 347,52   ; 52.127,74 ; 10.946,83 ; 63.074,57 ;101542H;DIMP283;;
S-HH-7;RATCHET WRENCH;200; 256,07   ; 51.213,22 ; 10.754,78 ; 61.967,99 ;101542H;DIMP283;;
S-HH-9;RATCHET WRENCH;100; 438,97   ; 43.897,04 ; 9.218,38 ; 53.115,42 ;101542H;DIMP283;;
S-HH-13;RATCHET WRENCH;40; 1.024,26   ; 40.970,58 ; 8.603,82 ; 49.574,40 ;101542H;DIMP283;;
S-HH-12;RATCHET WRENCH;50; 804,78   ; 40.238,96 ; 8.450,18 ; 48.689,14 ;101542H;DIMP283;;
S-HH-3;RATCHET WRENCH;150; 256,07   ; 38.409,91 ; 8.066,08 ; 46.476,00 ;101542H;DIMP283;;
S-HH-2;RATCHET WRENCH;150; 219,49   ; 32.922,78 ; 6.913,78 ; 39.836,57 ;101542H;DIMP283;;
C-15DX07;USB CABLE;305; 91,45   ; 27.892,91 ; 5.857,51 ; 33.750,43 ;101542H;DIMP283;;
C-15DX08;USB CABLE;50; 91,45   ; 4.572,61 ; 960,25 ; 5.532,86 ;101542H;DIMP283;;
C-6811;DRON;1800; 6.019,41   ; 10.834.942,45 ; 2.275.337,92 ; 13.110.280,37 ;094563V;DIMP279;;
C6-X5SW;DRON;480; 16.669,14   ; 8.001.188,27 ; 1.680.249,54 ; 9.681.437,81 ;094563V;DIMP279;;
C6-LH-X89G;DRON;126; 43.988,01   ; 5.542.489,79 ; 1.163.922,86 ; 6.706.412,65 ;094563V;DIMP279;;
C6-V33;DRON;720; 7.176,99   ; 5.167.434,09 ; 1.085.161,16 ; 6.252.595,25 ;094563V;DIMP279;;
C6-X8HW;DRON;240; 20.373,40   ; 4.889.615,06 ; 1.026.819,16 ; 5.916.434,22 ;094563V;DIMP279;;
C-6108;DESK LAMP;4; 578,79   ; 2.315,16 ; 486,18 ; 2.801,34 ;094563V;DIMP279;;
A-81710;SPARE PARTS;32000; 86,10   ; 2.755.223,38 ; 578.596,91 ; 3.333.820,29 ;052033H;DIMP271;;
A-YS24-104;PLASTIC DOMESTIC ITEM;7920; 64,58   ; 511.438,34 ; 107.402,05 ; 618.840,39 ;052033H;DIMP271;;
A83-1;PLASTIC DRESSING;345; 322,88   ; 111.392,82 ; 23.392,49 ; 134.785,31 ;052033H;DIMP271;;
A-81701;REMOTE CONTROL;190; 193,73   ; 36.808,06 ; 7.729,69 ; 44.537,76 ;052033H;DIMP271;;
A-63108;TUBE TOOL SET;20; 44.108,47   ; 882.169,34 ; 185.255,56 ; 1.067.424,90 ;212520F;DIMP246;;
A-17;RECEPTOR BLUETOOTH;2500; 198,31   ; 495.772,78 ; 104.112,28 ; 599.885,07 ;200116D;DIMP233;;
A-10;RECEPTOR BLUETOOTH;450; 237,97   ; 107.086,92 ; 22.488,25 ; 129.575,17 ;200116D;DIMP233;;
A-44555-7;SABLE;2000; 421,09   ; 842.178,81 ; 176.857,55 ; 1.019.036,37 ;192124M;DIMP224;;
A-44555-4;SABLE;200; 2.294,94   ; 458.987,45 ; 96.387,37 ; 555.374,82 ;192124M;DIMP224;;
A-44555-6;SABLE;250; 1.579,09   ; 394.771,32 ; 82.901,98 ; 477.673,30 ;192124M;DIMP224;;
A-44555-5;SABLE;250; 1.515,92   ; 378.980,47 ; 79.585,90 ; 458.566,36 ;192124M;DIMP224;;
A-4473-2;PANEL LED;500; 736,91   ; 368.453,23 ; 77.375,18 ; 445.828,41 ;192124M;DIMP224;;
A-44555-1;SABLE;100; 2.315,99   ; 231.599,17 ; 48.635,83 ; 280.235,00 ;192124M;DIMP224;;
A-4473-3;PANEL LED;250; 505,31   ; 126.326,82 ; 26.528,63 ; 152.855,45 ;192124M;DIMP224;;
A-31hx-4;TIRA LED;1000; 454,79   ; 454.786,95   ; 95.505,26   ; 550.292,21   ;149604R;DIMP216;;
AF-05;PESTAÑAS;600; 124,03   ; 74.419,68   ; 15.628,13   ; 90.047,82   ;149604R;DIMP216;;
AF-06;PESTAÑAS;600; 124,03   ; 74.419,68   ; 15.628,13   ; 90.047,82   ;149604R;DIMP216;;
RZR-915;HAIR HEATER BRUSH;30; 15.994,57   ; 479.837,05   ; 100.765,78   ; 580.602,83   ;133809R;DIMP214;;
A-2578-2;AURICULARES INALAMBRICOS;80; 1.217,50   ; 97.399,76   ; 20.453,95   ; 117.853,71   ;133809R;DIMP214;;
A-1960-1;HEATER SPARE PARTS;2000; 1.086,51   ; 2.173.023,30   ; 456.334,89   ; 2.629.358,19   ;133291M;DIMP213;;
A-XT-005;STEEL SINK;220; 3.553,80   ; 781.835,68   ; 164.185,49   ; 946.021,17   ;133291M;DIMP213;;
A-XT-012;STEEL SINK;220; 3.508,53   ; 771.875,99   ; 162.093,96   ; 933.969,94   ;133291M;DIMP213;;
A-XT-004;STEEL SINK;220; 3.485,89   ; 766.896,14   ; 161.048,19   ; 927.944,33   ;133291M;DIMP213;;
A-XT-007;STEEL SINK;220; 3.485,89   ; 766.896,14   ; 161.048,19   ; 927.944,33   ;133291M;DIMP213;;
W-32613;CHARGER;600; 1.267,60   ; 760.558,16   ; 159.717,21   ; 920.275,37   ;133291M;DIMP213;;
A-XT-016;STEEL SINK;220; 3.395,35   ; 746.976,76   ; 156.865,12   ; 903.841,88   ;133291M;DIMP213;;
A-XT-010;STEEL SINK;460; 1.607,13   ; 739.280,64   ; 155.248,93   ; 894.529,57   ;133291M;DIMP213;;
A-XT-013;STEEL SINK;220; 3.350,08   ; 737.017,07   ; 154.773,58   ; 891.790,65   ;133291M;DIMP213;;
A-XT-006;STEEL SINK;220; 3.350,08   ; 737.017,07   ; 154.773,58   ; 891.790,65   ;133291M;DIMP213;;
A-XT-009;STEEL SINK;220; 2.965,27   ; 652.359,70   ; 136.995,54   ; 789.355,24   ;133291M;DIMP213;;
